province,city,time,cum_confirm,cum_heal,cum_dead,confirm,dead,heal
山西,运城,2020-02-04,17,1,0,1,NA,0
山西,大同,2020-02-04,9,0,0,0,NA,0
山西,太原,2020-02-04,9,1,0,3,NA,0
山西,晋城,2020-02-04,7,0,0,0,NA,0
山西,吕梁,2020-02-04,5,0,0,0,NA,0
山西,朔州,2020-02-04,4,0,0,1,NA,0
山西,长治,2020-02-04,3,0,0,0,NA,0
山西,忻州,2020-02-04,3,0,0,0,NA,0
山西,阳泉,2020-02-04,2,0,0,0,NA,0
山西,临汾,2020-02-04,1,0,0,0,NA,0
山西,山西,2020-02-03,74,2,0,8,NA,
山西,晋中,2020-02-03,19,0,0,4,NA,
山西,运城,2020-02-03,16,1,0,3,NA,
山西,大同,2020-02-03,9,0,0,0,NA,
山西,晋城,2020-02-03,7,0,0,1,NA,
山西,太原,2020-02-03,6,1,0,0,NA,
山西,吕梁,2020-02-03,5,0,0,0,NA,
山西,朔州,2020-02-03,3,0,0,0,NA,
山西,长治,2020-02-03,3,0,0,0,NA,
山西,忻州,2020-02-03,3,0,0,0,NA,
山西,阳泉,2020-02-03,2,0,0,0,NA,
山西,临汾,2020-02-03,1,0,0,0,NA,
山西,山西,2020-02-02,66,2,0,10,NA,1
山西,晋中,2020-02-02,15,0,0,2,NA,0
山西,运城,2020-02-02,13,1,0,3,NA,1
山西,大同,2020-02-02,9,0,0,1,NA,0
山西,太原,2020-02-02,6,1,0,0,NA,0
山西,晋城,2020-02-02,6,0,0,3,NA,0
山西,吕梁,2020-02-02,5,0,0,0,NA,0
山西,朔州,2020-02-02,3,0,0,0,NA,0
山西,长治,2020-02-02,3,0,0,0,NA,0
山西,忻州,2020-02-02,3,0,0,0,NA,0
山西,阳泉,2020-02-02,2,0,0,1,NA,0
山西,临汾,2020-02-02,1,0,0,0,NA,0
山西,山西,2020-02-01,56,1,0,9,NA,
山西,晋中,2020-02-01,13,0,0,2,NA,
山西,运城,2020-02-01,10,0,0,0,NA,
山西,大同,2020-02-01,8,0,0,2,NA,
山西,太原,2020-02-01,6,1,0,2,NA,
山西,吕梁,2020-02-01,5,0,0,0,NA,
山西,朔州,2020-02-01,3,0,0,0,NA,
山西,长治,2020-02-01,3,0,0,0,NA,
山西,晋城,2020-02-01,3,0,0,1,NA,
山西,忻州,2020-02-01,3,0,0,2,NA,
山西,阳泉,2020-02-01,1,0,0,0,NA,
山西,临汾,2020-02-01,1,0,0,0,NA,
山西,山西,2020-01-31,47,1,0,8,NA,
山西,晋中,2020-01-31,11,0,0,2,NA,
山西,运城,2020-01-31,10,0,0,2,NA,
山西,大同,2020-01-31,6,0,0,1,NA,
山西,吕梁,2020-01-31,5,0,0,0,NA,
山西,太原,2020-01-31,4,1,0,0,NA,
山西,朔州,2020-01-31,3,0,0,0,NA,
山西,长治,2020-01-31,3,0,0,0,NA,
山西,晋城,2020-01-31,2,0,0,2,NA,
山西,忻州,2020-01-31,1,0,0,1,NA,
山西,阳泉,2020-01-31,1,0,0,0,NA,
山西,临汾,2020-01-31,1,0,0,0,NA,
山西,山西,2020-01-30,39,1,0,4,NA,
山西,晋中,2020-01-30,9,0,0,0,NA,
山西,运城,2020-01-30,8,0,0,1,NA,
山西,吕梁,2020-01-30,5,0,0,1,NA,
山西,大同,2020-01-30,5,0,0,1,NA,
山西,太原,2020-01-30,4,1,0,1,NA,
山西,朔州,2020-01-30,3,0,0,0,NA,
