province,city,time,cum_confirm,cum_heal,cum_dead,confirm,dead,heal
陕西,咸阳,2020-02-04,16,0,0,4,NA,
陕西,铜川,2020-02-04,7,0,0,0,NA,
陕西,渭南,2020-02-04,9,0,0,3,NA,
陕西,延安,2020-02-04,8,0,0,0,NA,
陕西,榆林,2020-02-04,1,0,0,0,NA,
陕西,汉中,2020-02-04,19,0,0,3,NA,
陕西,安康,2020-02-04,19,0,0,2,NA,
陕西,商洛,2020-02-04,6,0,0,1,NA,
陕西,陕西,2020-02-03,142,1,0,14,NA,
陕西,西安,2020-02-03,60,1,0,5,NA,
陕西,宝鸡,2020-02-03,10,0,0,2,NA,
陕西,咸阳,2020-02-03,12,0,0,2,NA,
陕西,铜川,2020-02-03,7,0,0,0,NA,
陕西,渭南,2020-02-03,6,0,0,0,NA,
陕西,延安,2020-02-03,8,0,0,0,NA,
陕西,榆林,2020-02-03,1,0,0,0,NA,
陕西,汉中,2020-02-03,16,0,0,1,NA,
陕西,安康,2020-02-03,17,0,0,0,NA,
陕西,商洛,2020-02-03,5,0,0,3,NA,
陕西,陕西,2020-02-02,128,0,0,12,NA,
陕西,西安,2020-02-02,55,0,0,8,NA,
陕西,宝鸡,2020-02-02,8,0,0,1,NA,
陕西,咸阳,2020-02-02,9,0,0,0,NA,
陕西,铜川,2020-02-02,7,0,0,1,NA,
陕西,渭南,2020-02-02,6,0,0,1,NA,
陕西,延安,2020-02-02,8,0,0,0,NA,
陕西,榆林,2020-02-02,1,0,0,0,NA,
陕西,汉中,2020-02-02,15,0,0,0,NA,
陕西,安康,2020-02-02,17,0,0,1,NA,
陕西,商洛,2020-02-02,2,0,0,0,NA,
陕西,陕西,2020-02-01,116,0,0,15,NA,
陕西,西安,2020-02-01,47,0,0,8,NA,
陕西,宝鸡,2020-02-01,7,0,0,1,NA,
陕西,咸阳,2020-02-01,9,0,0,1,NA,
陕西,铜川,2020-02-01,6,0,0,1,NA,
陕西,渭南,2020-02-01,5,0,0,0,NA,
陕西,延安,2020-02-01,8,0,0,0,NA,
陕西,榆林,2020-02-01,1,0,0,0,NA,
陕西,汉中,2020-02-01,15,0,0,2,NA,
陕西,安康,2020-02-01,16,0,0,2,NA,
陕西,商洛,2020-02-01,2,0,0,0,NA,
陕西,陕西,2020-01-31,101,0,0,15,NA,
陕西,西安,2020-01-31,39,0,0,8,NA,
陕西,宝鸡,2020-01-31,6,0,0,2,NA,
陕西,咸阳,2020-01-31,8,0,0,2,NA,
陕西,铜川,2020-01-31,5,0,0,0,NA,
陕西,渭南,2020-01-31,5,0,0,0,NA,
陕西,延安,2020-01-31,8,0,0,0,NA,
陕西,榆林,2020-01-31,1,0,0,0,NA,
陕西,汉中,2020-01-31,13,0,0,2,NA,
陕西,安康,2020-01-31,14,0,0,1,NA,
陕西,商洛,2020-01-31,2,0,0,0,NA,
陕西,陕西,2020-01-30,87,0,0,24,NA,
陕西,西安,2020-01-30,32,0,0,10,NA,
陕西,宝鸡,2020-01-30,4,0,0,0,NA,
陕西,咸阳,2020-01-30,6,0,0,1,NA,
陕西,铜川,2020-01-30,5,0,0,0,NA,
陕西,渭南,2020-01-30,6,0,0,1,NA,
陕西,延安,2020-01-30,7,0,0,4,NA,
陕西,榆林,2020-01-30,1,0,0,0,NA,
陕西,汉中,2020-01-30,11,0,0,5,NA,
陕西,安康,2020-01-30,13,0,0,3,NA,
陕西,商洛,2020-01-30,2,0,0,0,NA,
陕西,陕西,2020-01-29,63,0,0,7,NA,
陕西,西安,2020-01-29,22,0,0,4,NA,
