2014,2,17,6,5,563.6,942,22.49,-5.471,34.63,2.641,244.7
2014,2,17,6,10,559.2,935,22.43,-5.097,34.23,3.142,257.8
2014,2,17,6,15,555.2,929,22.38,-5.508,34.66,2.734,238.1
2014,2,17,6,20,558.3,936,22.42,-5.095,34.44,2.633,254.5
2014,2,17,6,25,557.1,936,22.41,-5.091,34.19,3.602,263.9
2014,2,17,6,30,556,937,22.39,-5.287,34.54,2.835,240.4
2014,2,17,6,35,553.7,936,22.36,-5.151,34.47,2.26,270.3
2014,2,17,6,40,549.8,933,22.31,-4.716,33.63,2.385,274.6
2014,2,17,6,45,548.5,935,22.29,-4.754,33.27,2.489,281.1
2014,2,17,6,50,546.1,936,22.26,-4.808,33.48,3.341,272.3
2014,2,17,6,55,541.7,934,22.2,-4.848,33.64,2.353,249.2
2014,2,17,7,0,535.1,928,22.12,-4.526,33.3,2.457,271.1
2014,2,17,7,5,529.5,925,22.04,-4.326,33.04,1.461,248.6
2014,2,17,7,10,521.9,918,21.94,-3.83,31.77,1.617,269.4
2014,2,17,7,15,519.4,922,21.91,-4.216,32.7,0.952,252.1
2014,2,17,7,20,515.7,924,21.86,-3.382,31.25,1.581,277.1
2014,2,17,7,25,509.9,922,21.78,-3.713,31.32,2.91,257.3
2014,2,17,7,30,498.8,911,21.62,-4.041,32.3,2.108,277
2014,2,17,7,35,480.5,887,21.37,-3.87,32,3.126,269.9
2014,2,17,7,40,485.5,907,21.44,-3.831,31.88,2.731,269.8
2014,2,17,7,45,479.8,908,21.36,-3.696,31.95,1.922,226.2
2014,2,17,7,50,471,903,21.23,-3.225,30.81,1.625,251.1
2014,2,17,7,55,461.8,898,21.1,-3.285,31.09,2.231,227.5
2014,2,17,8,0,454.8,897,20.99,-3.824,31.71,2.343,256.5
2014,2,17,8,5,443.9,889,20.82,-3.747,31.92,2.798,240.3
2014,2,17,8,10,438.1,892,20.73,-3.777,32.04,1.7,233.1
2014,2,17,8,15,430.5,892,20.61,-3.188,31.1,2.023,254.4
2014,2,17,8,20,422.6,892,20.47,-3.464,31.78,1.919,281.7
2014,2,17,8,25,410.8,884,20.27,-3.469,31.52,3.355,274.3
2014,2,17,8,30,402.7,884,20.13,-3.479,31.6,2.292,274.7
2014,2,17,8,35,392.5,880,19.94,-3.285,31.43,2.108,257
2014,2,17,8,40,377.2,865,19.65,-3.619,31.9,3.237,263.6
2014,2,17,8,45,368.1,864,19.46,-3.737,32.46,1.574,266.4
2014,2,17,8,50,350,842,19.08,-3.153,31.52,1.724,229.7
2014,2,17,8,55,350.3,865,19.09,-2.955,31.43,0.534,212.7
2014,2,17,9,0,338.3,859,18.82,-2.371,30.05,0.596,84.6
2014,2,17,9,5,327.2,855,18.55,-2.69,30.39,1.71,256
2014,2,17,9,10,313.7,845,18.21,-3.056,31.24,1.962,260.9
2014,2,17,9,15,310.3,864,18.11,-3.38,31.81,2.675,257.1
2014,2,17,9,20,294.2,846,17.67,-3.216,31.84,2.38,250.5
2014,2,17,9,25,273,813,17.04,-3.308,31.73,2.91,242.8
2014,2,17,9,30,261.8,810,16.68,-3.516,32.55,2.305,224.8
2014,2,17,9,35,249.9,805,16.27,-3.103,31.66,2.092,217.7
2014,2,17,9,40,234.9,788.8,15.72,-2.925,31.31,1.114,214.4
2014,2,17,9,45,223.4,785.2,15.28,-3.084,31.43,2.14,238.9
2014,2,17,9,50,213.3,786.8,14.85,-3.367,32.08,2.38,254.9
2014,2,17,9,55,193.5,750.1,13.98,-3.428,32.34,2.023,247.9
2014,2,17,10,0,179.1,734.4,13.32,-3.27,32.02,1.368,198.2
2014,2,17,10,5,178.9,779.4,13.35,-3.318,31.8,2.678,248
2014,2,17,10,10,169,784.9,12.9,-3.557,32.43,2.084,222.2
2014,2,17,10,15,146.8,729.3,11.76,-3.531,32.25,2.225,238
2014,2,17,10,20,129.6,693.5,10.81,-3.933,33.11,2.508,249.8
2014,2,17,10,25,115.5,671.2,9.99,-3.866,33.15,2.675,234.6
2014,2,17,10,30,102.3,651.4,9.05,-4.014,33.41,2.079,242.7
2014,2,17,10,35,89.5,632.2,8.01,-4.063,33.45,1.924,241.6
2014,2,17,10,40,76.25,605.3,6.853,-4.238,33.55,2.513,244.9
2014,2,17,10,45,63.14,572,5.796,-4.361,33.96,2.465,245.2
2014,2,17,10,50,51.67,546.1,4.842,-4.469,34.24,2.369,248.1
2014,2,17,10,55,40.97,519,3.931,-4.548,34.38,2.113,237.7
2014,2,17,11,0,30.17,476.8,3.014,-4.634,34.34,2.113,253.9
2014,2,17,11,5,20.3,423.9,2.217,-4.767,34.62,2.321,259.2
2014,2,17,11,10,11.61,350.7,1.571,-4.809,34.58,1.719,277.4
2014,2,17,11,15,4.846,256.6,1.033,-5.057,34.96,1.237,289.2
2014,2,17,11,20,5.175,44.09,4.887,-5.314,35.58,0.369,304.8
2014,2,17,11,25,3.506,0,3.506,-5.619,36.05,0.005,334.3
2014,2,17,11,30,2.131,0,2.131,-5.876,36.66,0,0
2014,2,17,11,35,0.918,0,0.918,-6.079,37.24,0,0
2014,2,17,11,40,0.164,0,0.164,-6.318,37.61,0,0
2014,2,17,11,45,0,0,0,-6.504,38.16,0,0
2014,2,17,11,50,0,0,0,-6.363,37.97,0.011,32.3
2014,2,17,11,55,0,0,0,-6.403,37.77,0.022,55.82
2014,2,17,12,0,0,0,0,-6.498,37.78,0.416,45.76
2014,2,17,12,5,0,0,0,-6.564,37.59,0.452,43.83
2014,2,17,12,10,0,0,0,-6.702,37.65,0.651,44.13
2014,2,17,12,15,0,0,0,-6.808,37.97,0.624,40.75
2014,2,17,12,20,0,0,0,-6.896,38.23,0.424,54.29
2014,2,17,12,25,0,0,0,-7.022,38.57,0.123,55.34
2014,2,17,12,30,0,0,0,-7.181,38.85,0.252,71.05
2014,2,17,12,35,0,0,0,-7.436,38.87,1.157,73.44
2014,2,17,12,40,0,0,0,-7.532,39.03,1.536,76.43
2014,2,17,12,45,0,0,0,-7.605,39.18,1.786,76.57
2014,2,17,12,50,0,0,0,-7.751,39.2,2.084,77.28
2014,2,17,12,55,0,0,0,-8.1,39.73,2.366,77.74
2014,2,17,13,0,0,0,0,-8.13,40.28,2.249,78.91
2014,2,17,13,5,0,0,0,-8.22,40.19,2.425,79.65
2014,2,17,13,10,0,0,0,-8.28,40.42,2.388,75.95
2014,2,17,13,15,0,0,0,-8.33,40.53,1.967,80.4
2014,2,17,13,20,0,0,0,-8.32,40.66,2.58,78.68
2014,2,17,13,25,0,0,0,-8.45,40.87,2.665,78.39
2014,2,17,13,30,0,0,0,-8.32,41.01,2.271,76.3
2014,2,17,13,35,0,0,0,-8.35,41.05,1.759,70.96
2014,2,17,13,40,0,0,0,-8.54,41.7,1.94,75.66
2014,2,17,13,45,0,0,0,-8.55,41.92,2.012,74.26
2014,2,17,13,50,0,0,0,-8.77,42.23,2.204,73.45
2014,2,17,13,55,0,0,0,-8.89,42.96,2.486,74.35
2014,2,17,14,0,0,0,0,-8.84,43.48,2.558,74.79
2014,2,17,14,5,0,0,0,-8.93,43.97,3.054,72.86
2014,2,17,14,10,0,0,0,-8.8,44.17,2.731,72.92
2014,2,17,14,15,0,0,0,-8.86,44.36,2.896,75.67
2014,2,17,14,20,0,0,0,-8.93,44.74,2.859,72.34
2014,2,17,14,25,0,0,0,-8.99,44.96,2.359,69.7
2014,2,17,14,30,0,0,0,-9.22,45.37,2.414,69.75
2014,2,17,14,35,0,0,0,-9.16,45.5,2.627,69.45
2014,2,17,14,40,0,0,0,-9.25,45.59,2.934,69.79
2014,2,17,14,45,0,0,0,-9.34,45.75,2.481,68.4
2014,2,17,14,50,0,0,0,-9.4,45.82,2.771,65.79
2014,2,17,14,55,0,0,0,-9.53,45.96,2.633,66.64
2014,2,17,15,0,0,0,0,-9.47,46.02,2.979,65.94
2014,2,17,15,5,0,0,0,-9.39,45.71,3.144,66.98
2014,2,17,15,10,0,0,0,-9.33,45.61,3.07,64.79
2014,2,17,15,15,0,0,0,-9.4,45.38,2.907,66.47
2014,2,17,15,20,0,0,0,-9.42,45.52,2.337,57.78
2014,2,17,15,25,0,0,0,-9.53,45.77,2.625,58.49
2014,2,17,15,30,0,0,0,-9.66,45.53,1.972,51.44
